name,categories,state,stars
The Stuffed Pepper,"['Restaurants', 'Italian']",PA,4.5
Olive Garden Italian Restaurant,"['Bars', 'Nightlife', 'Salad', 'Italian', 'Wine Bars', 'Restaurants']",AZ,3.0
Mama Depalma's Pizza & Bistro,"['Restaurants', 'Pizza', 'Italian']",NV,3.5
Ice Cream & Pizza Works,"['Pizza', 'Food', 'Italian', 'Ice Cream & Frozen Yogurt', 'Restaurants']",NC,4.0
Nove Italiano,"['Restaurants', 'Italian']",NV,4.0
Sano Brick Pizza,"['Italian', 'Restaurants', 'Pizza']",AZ,4.0
Lucio Ristorante,"['Italian', 'Restaurants']",NV,2.0
Nicolinni's Ristorante,"['Italian', 'Restaurants']",OH,2.0
Sweet O Wine and Chocolate Lounge,"['Restaurants', 'Desserts', 'Italian', 'Food']",AZ,3.0
Bella Notte,"['Italian', 'Pizza', 'Restaurants']",PA,3.5
Cafe Toscano,"['Restaurants', 'Italian']",OH,4.5
Gran Canal Caffe,"['Italian', 'Restaurants', 'Cafes']",PA,4.5
Bada Boom Pasta Room,"['Restaurants', 'Pizza', 'Italian']",AZ,3.0
Za's Italian Cafe,"['Italian', 'Restaurants']",IL,3.0
Rocky Rococo,"['Chicken Wings', 'Pizza', 'Italian', 'Restaurants']",WI,3.0
Altieri's Pizza,"['Italian', 'Pizza', 'Restaurants', 'Salad', 'Gluten-Free']",OH,4.0
Romano's Macaroni Grill,"['Italian', 'Restaurants']",AZ,2.5
Noodles & Company,"['Comfort Food', 'Restaurants', 'Chinese', 'Noodles', 'Italian', 'Asian Fusion']",PA,3.0
Cucina Rustica,"['Restaurants', 'Italian']",OH,2.5
Martorano's,"['Italian', 'Restaurants']",NV,3.5
Oregano's Pizza Bistro,"['Pizza', 'Italian', 'Restaurants']",AZ,4.0
Antico Italian Restaurant,"['Pizza', 'Italian', 'Restaurants', 'Seafood']",NC,4.5
The Enrico Biscotti,"['Bakeries', 'Italian', 'Food', 'Restaurants', 'Pizza']",PA,4.0
Carbone,"['Italian', 'Restaurants']",NV,4.0
The Grill At Valentino,"['Italian', 'Restaurants']",NV,3.5
Barro's Pizza,"['Italian', 'Restaurants', 'Sandwiches', 'Pizza']",AZ,4.0
La Rocca's Restaurant and Pizzeria,"['Restaurants', 'Vegetarian', 'Italian', 'Pizza']",WI,3.5
Zucca Pizza Tavern,"['Pizza', 'Italian', 'Food', 'Restaurants']",NC,3.5
Marcella's Italian Kitchen,"['Italian', 'Restaurants']",AZ,3.0
Miele's Italian and Banquet Hall,"['Venues & Event Spaces', 'Desserts', 'Italian', 'Event Planning & Services', 'Pizza', 'Sandwiches', 'Buffets', 'Food', 'Restaurants']",AZ,4.0
Grande Italian Restaurant,"['Italian', 'Pizza', 'Restaurants']",PA,3.0
Marcello's Pasta Grill,"['Italian', 'Restaurants']",AZ,3.0
Frank and Pauly's,"['Italian', 'Restaurants']",OH,2.0
Pizza Hut,"['Italian', 'Restaurants', 'Chicken Wings', 'Pizza']",NV,2.5
In-N-Out Pizza Cafe,"['Italian', 'Restaurants', 'Pizza']",PA,3.5
Rocky Rococo Pan Style Pizza - Monona,"['Italian', 'Pizza', 'Restaurants']",WI,2.5
Anna Marie's Italian Cuisine,"['Italian', 'Sandwiches', 'Restaurants', 'Nightlife', 'Bars', 'Pizza']",NV,4.5
Tommy's Place,"['Sandwiches', 'Italian', 'Pizza', 'Restaurants']",AZ,4.5
Bistro Buffet,"['Restaurants', 'American (Traditional)', 'Buffets', 'Italian']",NV,3.0
Nick's at Grayhawk,"['Restaurants', 'Pizza', 'Italian']",AZ,3.5
Carmine's,"['Italian', 'Restaurants', 'Pizza']",NV,3.0
Johnny's Downtown,"['Seafood', 'American (Traditional)', 'Restaurants', 'Italian']",OH,3.0
Sweetwater Grille,"['Italian', 'American (Traditional)', 'Restaurants']",PA,4.0
Mama's Pizza Express,"['Restaurants', 'Pizza', 'Mexican', 'Italian']",NC,4.0
Villa-Roma Restaurant,"['Restaurants', 'Italian']",NC,4.0
Carrabba's Italian Grill,"['Seafood', 'Italian', 'Restaurants']",AZ,3.5
Chilly Palmers,"['Sports Bars', 'Casinos', 'Nightlife', 'Bars', 'Arts & Entertainment', 'Italian', 'American (Traditional)', 'Restaurants']",NV,3.5
Papa John's Pizza,"['Pizza', 'Italian', 'Restaurants']",PA,2.0
Maru's Pizza & Italian Bistro,"['Restaurants', 'Pizza', 'Italian']",NV,4.0
Buca di Beppo Italian Restaurant,"['Pizza', 'Caterers', 'Italian', 'Restaurants', 'Food', 'Event Planning & Services']",NV,3.0
Angelo's,"['Restaurants', 'Pizza', 'Italian']",WI,4.5
Stevie's New York Style Pizza,"['Food', 'Food Delivery Services', 'Pizza', 'Italian', 'Restaurants']",AZ,4.0
Pizza Hut,"['Chicken Wings', 'Pizza', 'Restaurants', 'Italian']",OH,3.5
Dino's III,"['Pizza', 'Italian', 'Restaurants']",OH,4.0
Pasquale's Pizzeria,"['Italian', 'Pizza', 'Restaurants']",PA,3.0
Bice Bistro,"['Italian', 'Restaurants']",AZ,3.5
Mike's Rigatoni Bistro,"['Restaurants', 'Greek', 'Italian']",AZ,3.5
Di Fara Pizza,"['Pizza', 'Restaurants', 'Italian']",NV,2.5
Olde Towne Glendale Wine and Beer Bar,"['Wine Bars', 'Food', 'Restaurants', 'Diners', 'Beer Bar', 'Bars', 'Italian', 'Beer', 'Wine & Spirits', 'Nightlife']",AZ,4.5
Franco's Italian Caffe,"['Bars', 'Italian', 'Diners', 'Restaurants', 'Nightlife', 'Wine Bars']",AZ,4.5
Vivo Kitchen,"['Restaurants', 'Italian']",PA,3.5
Pomo Pizzeria Napoletana,"['Restaurants', 'Italian', 'Pizza']",AZ,4.0
Digestif,"['Bars', 'Italian', 'Nightlife', 'Restaurants', 'Lounges']",AZ,3.5
Fazoli's,"['Pizza', 'Italian', 'Restaurants']",WI,2.5
Pizza Hut,"['Pizza', 'Chicken Wings', 'Restaurants', 'Fast Food', 'Italian']",AZ,2.0
Crudo,"['American (New)', 'Cocktail Bars', 'Nightlife', 'Restaurants', 'Italian', 'Bars', 'American (Traditional)']",AZ,4.5
Gators Pizza,"['Italian', 'Pizza', 'Arts & Entertainment', 'Restaurants', 'Fast Food', 'Arcades']",NV,4.0
Mia Madre Trattoria,"['Pizza', 'Italian', 'Food', 'Desserts', 'Restaurants']",PA,4.0
Campiti's Pizzeria - Bethel Park,"['Italian', 'Cheesesteaks', 'Restaurants', 'Pizza', 'Salad', 'Sandwiches']",PA,4.5
Voc¨¦ Ristorante and Lounge,"['Italian', 'Restaurants']",AZ,4.0
Mario's Pizza,"['Restaurants', 'Pizza', 'Salad', 'Chicken Wings', 'Italian']",PA,3.0
Bernard's Bistro,"['French', 'Italian', 'Cafes', 'American (Traditional)', 'Restaurants']",NV,4.0
Benvenuto's Italian Grill,"['Food', 'Wine Bars', 'Nightlife', 'Italian', 'Restaurants', 'Gluten-Free', 'Bars', 'Beer', 'Wine & Spirits']",WI,3.0
Giordano's,"['Italian', 'Restaurants', 'Salad', 'Pizza']",NV,4.0
Rao's,"['Restaurants', 'Italian']",NV,3.5
Lamp Cafe,"['Italian', 'Salad', 'Restaurants', 'Sandwiches', 'Soup']",AZ,4.5
Vicino,"['Italian', 'Restaurants']",PA,3.0
24th Street Pizza & Gyros,"['Pizza', 'Greek', 'Restaurants', 'Italian']",AZ,3.5
Bellisario's Pizza Palace,"['Italian', 'Restaurants', 'Pizza']",PA,3.5
The Randazzos' Grid Iron,"['Restaurants', 'Bars', 'Seafood', 'Italian', 'Caterers', 'Pizza', 'Event Planning & Services', 'Sports Bars', 'American (New)', 'Nightlife']",NC,3.0
DeBlasio's Restaurant,"['Restaurants', 'Italian']",PA,3.5
Alla Famiglia,"['Restaurants', 'Italian']",PA,4.5
Fox's Pizza Den,"['Pizza', 'Restaurants', 'Sandwiches', 'Italian']",PA,4.0
Venezia's New York Style Pizzeria,"['Pizza', 'Chicken Wings', 'Italian', 'Restaurants']",AZ,4.0
Antonio's Pizza,"['Italian', 'Pizza', 'Restaurants']",OH,4.0
Sapori Italian Grille,"['Restaurants', 'American (Traditional)', 'Italian']",OH,4.0
Claudio's Pizzeria & Ristorante,"['Restaurants', 'Italian', 'Event Planning & Services', 'Pizza', 'Caterers']",PA,4.0
That Italian Place,"['Restaurants', 'Italian']",AZ,4.5
Tornado,"['Burgers', 'Steakhouses', 'Italian', 'Restaurants']",WI,4.0
Sorso Wine Room,"['Lounges', 'American (Traditional)', 'Food', 'Wine Bars', 'Italian', 'Cheese Shops', 'Restaurants', 'Meat Shops', 'Nightlife', 'Grocery', 'Bars', 'Breakfast & Brunch', 'American (New)', 'Specialty Food']",AZ,4.5
Cioppino Restaurant & Cigar Bar,"['Seafood', 'Whiskey Bars', 'Steakhouses', 'Bars', 'Restaurants', 'Nightlife', 'Italian']",PA,4.0
Regale Ristorante Italiano,"['Restaurants', 'Italian']",NV,2.5
Cenci's Pizzeria & Bar-Wexford,"['Bars', 'Nightlife', 'Italian', 'Restaurants']",PA,3.0
Merante's Gifts,"['Flowers & Gifts', 'Italian', 'Cooking Classes', 'Restaurants', 'Arts & Crafts', 'Gift Shops', 'Shopping']",PA,4.5
Caffe Daniel,"['Restaurants', 'Modern European', 'Italian']",AZ,4.5
Luciano's Ristorante Italiano,"['Restaurants', 'Italian']",NC,4.0
Pane e Vino,"['Italian', 'Restaurants']",NC,1.5
Pizza Hut,"['Restaurants', 'Chicken Wings', 'Pizza', 'Italian']",AZ,2.5
King Solomon's Pizza,"['Italian', 'Mexican', 'Kosher', 'Pizza', 'Restaurants']",AZ,4.5
Dean's Place,"['Event Planning & Services', 'Italian', 'Caterers', 'Burgers', 'Restaurants']",NV,3.5
Beach St. Pizza,"['Pizza', 'Restaurants', 'Italian']",NV,3.0
NYPD Pizza,"['Italian', 'Pizza', 'Restaurants']",AZ,4.0
Harrisburg Family House,"['American (Traditional)', 'Italian', 'Restaurants']",NC,3.5
Stella's Pizza & Italian Restaurant,"['Italian', 'Restaurants', 'Pizza']",OH,2.0
Ralph's La Hacienda Pizzeria & Italian Food,"['Restaurants', 'Italian', 'Pizza']",AZ,4.0
Red Devil Italian Restaurant & Pizzerias,"['Restaurants', 'Pizza', 'Caterers', 'Event Planning & Services', 'Italian']",AZ,3.5
Portogallo Peppers N'at,"['Italian', 'Beer Bar', 'Sandwiches', 'Pizza', 'Nightlife', 'Bars', 'Restaurants']",PA,3.5
Pizza Hut,"['Restaurants', 'Italian', 'Chicken Wings', 'Pizza']",NC,1.5
Vinnie's Pizza,"['Restaurants', 'Italian', 'Food', 'Pizza']",AZ,4.0
Noodles & Company,"['Asian Fusion', 'Comfort Food', 'Salad', 'Thai', 'Italian', 'Noodles', 'Restaurants', 'Chinese']",WI,2.5
Babbo Italian Eatery,"['Restaurants', 'Italian']",AZ,3.5
Phoenix House Of Pizza And Subs,"['Sandwiches', 'Restaurants', 'Italian', 'Pizza']",AZ,4.0
Mama Roberto's,"['Pizza', 'Italian', 'Restaurants']",OH,3.5
Olive Garden Italian Restaurant,"['Italian', 'Salad', 'Nightlife', 'Restaurants', 'Wine Bars', 'Bars']",AZ,3.5
Pizza Heaven Bistro,"['Restaurants', 'Sandwiches', 'Italian', 'Chicken Wings', 'Pizza']",AZ,4.0
Pizza Hut,"['Italian', 'Pizza', 'Restaurants', 'Chicken Wings']",NC,2.0
BV Pub and Pizzeria,"['Pizza', 'Chicken Wings', 'Restaurants', 'Italian']",NC,4.0
Ilario's Trattoria and Vino's Pub,"['Bars', 'Pubs', 'Italian', 'Nightlife', 'Restaurants']",PA,4.0
Rosati's Pizza,"['Pizza', 'Restaurants', 'Italian']",AZ,2.0
Cafe Piccolo,"['Nightlife', 'Italian', 'Bars', 'Wine Bars', 'Buffets', 'Restaurants']",OH,3.5
Milano's Pizza & Pasta,"['Italian', 'Restaurants', 'Food', 'Pizza', 'Food Delivery Services', 'Chicken Wings']",NC,3.5
Due Forni,"['Italian', 'Wine Bars', 'Restaurants', 'Nightlife', 'Bars', 'Pizza']",NV,4.0
Ratatouille Restaurante,"['Italian', 'Piano Bars', 'Nightlife', 'French', 'Restaurants']",OH,3.5
West Park Station,"['Italian', 'Restaurants', 'American (Traditional)', 'Irish']",OH,3.0
Rizzo's Spaghetti House,"['Restaurants', 'Sandwiches', 'Italian', 'Salad']",SC,3.0
NYPD Pizza,"['Restaurants', 'Pizza', 'Italian']",AZ,3.5
Mike's Place,"['American (Traditional)', 'Restaurants', 'Italian', 'Bars', 'American (New)', 'Nightlife', 'Sports Bars']",PA,4.0
Casetta Kitchen and Counter,"['Delis', 'Italian', 'Bars', 'Cocktail Bars', 'Wine Bars', 'Sandwiches', 'Restaurants', 'Nightlife', 'Breakfast & Brunch']",WI,5.0
Mama Theresa's,"['Restaurants', 'Italian']",SC,2.0
Vincenza's Pizza & Pasta,"['Restaurants', 'Italian', 'Pizza']",OH,4.0
Mama's House,"['Italian', 'Restaurants']",AZ,2.0
Barro's Pizza,"['Restaurants', 'Sandwiches', 'Pizza', 'Italian']",AZ,3.5
Circolo Woodfired,"['Italian', 'Pizza', 'American (Traditional)', 'Restaurants']",PA,3.5
Frankie's Pizza,"['Italian', 'Restaurants', 'Pizza']",NV,4.5
MezzaNotte Brick Oven Pizza,"['Restaurants', 'Italian', 'Pizza']",NC,3.5
Sam's Pizza Shop,"['Restaurants', 'Sandwiches', 'Pizza', 'Italian']",PA,4.0
Olive Garden Italian Restaurant,"['Bars', 'Wine Bars', 'Restaurants', 'Nightlife', 'Salad', 'Italian']",AZ,3.5
Papino's Ristorante and Pizzeria,"['Italian', 'Pizza', 'Restaurants']",WI,3.0
Picazzo's Organic Italian Kitchen,"['Restaurants', 'Pizza', 'Gluten-Free', 'Italian', 'Food']",AZ,4.0
Fiori's Pizzaria,"['Italian', 'Pizza', 'Restaurants']",PA,4.5
Luna Pizza,"['Italian', 'Restaurants', 'Pizza']",AZ,4.0
Guido's Chicago Meat & Deli,"['Italian', 'Pizza', 'Restaurants']",AZ,4.0
Mike's Bistro,"['Greek', 'Restaurants', 'Italian']",AZ,4.0
Brioni To Go,"['Restaurants', 'Italian', 'Pizza']",AZ,3.5
Dolce Vino Wine Bar Italian Cuisine,"['Bars', 'Nightlife', 'Restaurants', 'Wine Bars', 'Italian']",AZ,4.5
Pizza Hut,"['Chicken Wings', 'Restaurants', 'Pizza', 'Italian']",WI,2.5
Giuseppe's on 28th,"['Desserts', 'Seafood', 'Italian', 'Restaurants', 'Food']",AZ,3.5
Joey's Restaurant,"['Restaurants', 'Pizza', 'Italian']",OH,3.0
Lily's Italian Bistro,"['Cafes', 'Restaurants', 'Italian', 'Nightlife', 'Bars']",NC,4.0
T. Roosevelt's Tavern,"['Nightlife', 'Italian', 'Bars', 'Restaurants']",AZ,3.5
Olive Garden Italian Restaurant,"['Bars', 'Nightlife', 'Restaurants', 'Salad', 'Wine Bars', 'Italian']",WI,3.0
Monical's Pizza,"['Italian', 'Restaurants', 'Pizza']",IL,2.5
NYP- Pizzeria,"['Pizza', 'Italian', 'Restaurants']",NV,3.5
Il Bosco Pizza,"['Restaurants', 'Pizza', 'Italian']",AZ,4.5
Mora Italian,"['Pizza', 'Salad', 'Italian', 'Restaurants']",AZ,4.0
Cucina Di Domenica,"['Italian', 'Restaurants', 'Chicken Wings']",PA,3.0
Villa Antonio,"['Italian', 'Restaurants']",NC,3.5
Dante's Pizza,"['Sandwiches', 'Pizza', 'Restaurants', 'Italian']",OH,4.0
Forno Fabbri 1949,"['Italian', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants', 'Pizza', 'Burgers']",AZ,4.5
The Brick House Tap & Grill,"['Italian', 'Nightlife', 'Restaurants', 'American (Traditional)', 'Bars']",PA,3.0
Pane e Vino,"['Italian', 'Restaurants']",AZ,4.5
Pizza Gourmet,"['Italian', 'Pizza', 'Restaurants']",NV,5.0
Buca di Beppo,"['Pizza', 'Restaurants', 'Italian']",NV,3.0
Joey's NY Pizza,"['Restaurants', 'Pizza', 'Italian']",NV,3.5
Bonanno's New York Pizzeria,"['Restaurants', 'Italian', 'Food', 'Pizza']",NV,2.5
Villa Fresh Italian Kitchen,"['Restaurants', 'Italian', 'Pizza']",OH,2.0
Sauced Wood Fired Pizza,"['Restaurants', 'Food', 'Pizza', 'Sandwiches', 'Street Vendors', 'Food Trucks', 'Italian']",OH,4.5
Oregano's Pizza Bistro,"['Pizza', 'Restaurants', 'Italian']",AZ,3.5
Casa D'angelo Restaurant,"['Restaurants', 'Italian']",OH,3.5
Spinato's Pizzeria,"['Restaurants', 'Italian', 'Pizza', 'Gluten-Free']",AZ,4.5
Sugar & Spice,"['Middle Eastern', 'Restaurants', 'American (Traditional)', 'Italian']",NV,4.5
Papa John's Pizza,"['Pizza', 'Italian', 'Restaurants']",NC,3.5
Giuseppes Bar & Grille Henderson,"['Local Services', 'Sports Bars', 'Italian', 'Screen Printing', 'Bars', 'Restaurants', 'American (Traditional)', 'Nightlife', 'Seafood', 'Printing Services', 'Steakhouses']",NV,3.5
Tintoretto Restaurant and Bakery,"['Gelato', 'Bakeries', 'Restaurants', 'Bagels', 'Italian', 'Food']",NV,3.0
Zeppe's Bistro & Pizzeria,"['Italian', 'Bars', 'Food', 'Beer', 'Wine & Spirits', 'Tuscan', 'Nightlife', 'Pizza', 'Beer Bar', 'American (Traditional)', 'Restaurants']",OH,3.5
Pizza Hut,"['Chicken Wings', 'Italian', 'Restaurants', 'Pizza']",OH,2.5
Piero's Italian Cuisine,"['Italian', 'Seafood', 'Restaurants']",NV,4.0
Mike's Greek & Italian Cuisine,"['Greek', 'Italian', 'Mediterranean', 'Restaurants']",AZ,3.5
Silvioni's Restaurant,"['Restaurants', 'Italian']",PA,3.5
Mezzo Bistro and Wine,"['Restaurants', 'Italian']",NV,4.0
La Pizza Bella,"['Restaurants', 'Italian', 'Pizza']",PA,4.0
The DC Pasta Co,"['Pasta Shops', 'Food', 'Italian', 'Restaurants', 'Specialty Food']",OH,4.0
3 Tomatoes & a Mozzarella,"['Restaurants', 'Italian', 'Automotive']",AZ,3.5
Cucina by Wolfgang Puck,"['Italian', 'Pizza', 'Restaurants']",NV,4.0
Pizza Hut,"['Chicken Wings', 'Pizza', 'Italian', 'Restaurants', 'Food']",WI,2.5
Crostini Sandwiches,"['Gluten-Free', 'Restaurants', 'Salad', 'Sandwiches', 'Italian']",WI,4.0
Lucio Ristorante,"['Italian', 'Restaurants']",NV,4.0
Venezia's New York Style Pizzeria,"['Chicken Wings', 'Sandwiches', 'Restaurants', 'Italian', 'Pizza']",AZ,3.5
Francesco's,"['Italian', 'Restaurants']",PA,3.5
Sapore Restaurant,"['Restaurants', 'Italian']",OH,5.0
Gustoso Authentic Italian Pasta and Pizza,"['Pizza', 'Italian', 'Restaurants']",IL,4.0
VIPizza,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']",NC,5.0
Nick's,"['Italian', 'Restaurants']",AZ,3.5
Tony's Pizza- Ballantyne,"['Restaurants', 'Italian', 'Pizza']",NC,4.0
Tutti Santi,"['Italian', 'American (Traditional)', 'Restaurants']",AZ,3.5
Pizza Hut,"['Pizza', 'Restaurants', 'Italian', 'Chicken Wings']",IL,2.5
Whistlers Kitchen & Bar Wood-Fired,"['Ice Cream & Frozen Yogurt', 'Steakhouses', 'Pizza', 'Restaurants', 'Italian', 'Food']",OH,4.0
Tutti Santi Ristorante Italiano,"['Restaurants', 'Italian']",AZ,4.0
Pizza Hut,"['Restaurants', 'Fast Food', 'Italian', 'Pizza', 'Chicken Wings']",AZ,2.0
Rendini's Pizza E Pasta,"['Restaurants', 'Pizza', 'Italian']",NC,2.0
Stagioni,"['Event Planning & Services', 'Italian', 'Pizza', 'Venues & Event Spaces', 'Nightlife', 'Bars', 'Restaurants', 'Breakfast & Brunch', 'Wine Bars']",PA,4.0
Figaro's Pizza,"['Restaurants', 'Gluten-Free', 'Pizza', 'Italian']",SC,3.5
Dom's Patio Villa,"['Restaurants', 'Italian']",IL,4.5
Meatballz,"['Italian', 'Restaurants']",AZ,4.0
LTO Pizza & More,"['Italian', 'Restaurants']",NV,2.0
Dish Osteria and Bar,"['Italian', 'Restaurants']",PA,4.5
Donatos Fox Chapel,"['Restaurants', 'Steakhouses', 'Seafood', 'Italian']",PA,3.5
Terra Verde,"['Italian', 'Restaurants']",NV,3.5
Monical's Pizza,"['Restaurants', 'Pizza', 'Italian']",IL,3.5
Carrabba's Italian Grill,"['Restaurants', 'Seafood', 'Italian']",AZ,4.0
Aurelio's Pizza,"['Salad', 'Restaurants', 'Pizza', 'Italian']",NV,5.0
Samosky's Homestyle Pizzeria,"['Italian', 'Pizza', 'Restaurants']",OH,4.0
Pizza Hut,"['Pizza', 'Chicken Wings', 'Restaurants', 'Italian']",OH,1.5
Vicinato Pizza,"['Pizza', 'Restaurants', 'Italian']",OH,3.5
Pizzeria Antica,"['Restaurants', 'Pizza', 'Italian', 'Salad']",IL,4.0
Villa Pizza,"['Pizza', 'Italian', 'Restaurants']",AZ,1.5
Metro Pizza,"['Restaurants', 'Pizza', 'Italian']",NV,3.5
Fratelli Ristorante & Pizzeria,"['Italian', 'Pizza', 'Restaurants']",SC,3.0
Which Wich,"['Italian', 'Seafood', 'Sandwiches', 'Restaurants']",AZ,4.0
Pizza Hut,"['Chicken Wings', 'Pizza', 'Restaurants', 'Italian']",AZ,2.0
Villa Pizza,"['Italian', 'Pizza', 'Restaurants']",NV,3.5
Fiore's Italian Steakhouse,"['Restaurants', 'Italian', 'Steakhouses']",OH,1.5
Fratellos Cafe and Catering,"['Cafes', 'Restaurants', 'Italian', 'American (Traditional)']",AZ,4.0
The Old Spaghetti Factory,"['Italian', 'Restaurants']",AZ,3.0
Piatto Novo Restaurant,"['American (New)', 'American (Traditional)', 'Food', 'Beer', 'Wine & Spirits', 'Restaurants', 'Italian', 'Coffee & Tea']",OH,3.0
Talia Cucina & Rosticceria,"['American (Traditional)', 'Nightlife', 'Restaurants', 'Bars', 'Italian']",PA,3.5
George's Chop House,"['Italian', 'Steakhouses', 'Restaurants']",WI,3.0
Glass Nickel Pizza,"['Event Planning & Services', 'Food', 'Restaurants', 'Caterers', 'Sandwiches', 'Pizza', 'Italian', 'Food Delivery Services']",WI,3.0
Olive Garden Italian Restaurant,"['Restaurants', 'Bars', 'Italian', 'Nightlife', 'Salad', 'Wine Bars']",AZ,3.5
Pizza Hut,"['Restaurants', 'Chicken Wings', 'Pizza', 'Italian']",AZ,2.5
Pizza Hut,"['Chicken Wings', 'Italian', 'Restaurants', 'Pizza']",OH,1.5
Frankie's Italian Grille,"['Italian', 'Restaurants']",NC,3.5
Scarpetta,"['Italian', 'Restaurants']",NV,4.0
Caffe Gasperi,"['Restaurants', 'Italian', 'Breakfast & Brunch', 'Coffee & Tea', 'Food']",OH,4.0
Aix en Provence,"['Spanish', 'Italian', 'French', 'Restaurants', 'Mediterranean']",NC,4.5
3 Palms Pizzeria,"['Sandwiches', 'Pasta Shops', 'Specialty Food', 'Food', 'Pizza', 'Restaurants', 'Italian']",OH,3.5
Cibo Homemade Pasta & Grille,"['Italian', 'Restaurants']",OH,4.5
Streets of New York,"['Sandwiches', 'Italian', 'Restaurants', 'Pizza']",AZ,3.0
Monical's Pizza,"['Pizza', 'Italian', 'Restaurants', 'Salad']",IL,3.0
Pizza Hut,"['Chicken Wings', 'Italian', 'Restaurants', 'Pizza']",OH,1.0
Joe's Farm Grill,"['Pizza', 'Salad', 'American (Traditional)', 'Restaurants', 'Local Flavor', 'Italian']",AZ,4.0
Calabria Italian Kitchen,"['Italian', 'Sandwiches', 'Restaurants']",AZ,4.0
Italian Delights,"['Italian', 'Restaurants']",NV,2.0
Tomasos Restaurant,"['Italian', 'Restaurants']",AZ,2.0
Peter Piper Pizza,"['Buffets', 'Pizza', 'Arcades', 'Arts & Entertainment', 'Chicken Wings', 'Italian', 'Restaurants']",AZ,3.5
Uncle Sal's Italian Restaurant,"['Pizza', 'Bars', 'Restaurants', 'Italian', 'Nightlife']",AZ,4.0
Trentina,"['Restaurants', 'Bars', 'Italian', 'Nightlife']",OH,4.0
Verdi's Italian Market,"['Restaurants', 'Food', 'Italian', 'Grocery']",OH,5.0
Pizza Hut,"['Chicken Wings', 'Italian', 'Restaurants', 'Pizza']",AZ,2.5
Cucina Tagliani,"['Restaurants', 'Italian']",AZ,3.5
Courtyard Deli,"['Delis', 'Sandwiches', 'Restaurants', 'Event Planning & Services', 'Caterers', 'Italian']",NV,4.5
Crust,"['Pizza', 'Restaurants', 'Salad', 'Italian']",OH,4.0
Alfredo's at the Inn Italian Restaurant,"['Restaurants', 'Italian']",OH,3.5
Marottas,"['Pizza', 'Italian', 'Restaurants']",OH,4.5
Antoon's Pizza,"['Restaurants', 'Pizza', 'Italian']",PA,3.5
New York 51 Pizzeria,"['Italian', 'Restaurants', 'Pizza']",AZ,2.5
Disanto Pizza,"['Pizza', 'Restaurants', 'Italian']",PA,2.0
Bar 50/20,"['Beer', 'Wine & Spirits', 'Food', 'Italian', 'American (New)', 'Restaurants']",OH,4.0
Mateo's Cucina Italiana,"['Italian', 'Restaurants']",PA,4.0
Sergio's Italian Gardens,"['Italian', 'Venues & Event Spaces', 'Event Planning & Services', 'Restaurants', 'Caterers']",NV,4.0
Domino's Pizza,"['Restaurants', 'Italian', 'Sandwiches', 'Chicken Wings', 'Pizza']",IL,3.5
Mamma Mia Brick Oven Pizza & Pasta,"['Italian', 'Food', 'Food Delivery Services', 'Restaurants', 'Pizza']",AZ,4.0
T&D's Pub & Grub,"['Restaurants', 'American (Traditional)', 'Italian']",PA,4.5
Olive Garden Italian Restaurant,"['Italian', 'Nightlife', 'Bars', 'Wine Bars', 'Restaurants', 'Salad']",AZ,3.5
Pizza Hut,"['Italian', 'Pizza', 'Restaurants', 'Chicken Wings']",OH,3.5
Tri-State Pizza,"['Italian', 'Pizza', 'Restaurants', 'Sandwiches']",NV,3.5
Jioio's Restaurant,"['Italian', 'Restaurants', 'Pizza']",PA,3.5
Marilyn's Fish & Chips,"['Restaurants', 'Seafood', 'Fish & Chips', 'Italian', 'Fast Food']",AZ,3.5
